PLAYER_NAME,ID,diff
Robert Covington,5024,-0.11752922117024193
Isaiah Thomas,6067,-0.11740269342284523
Lonzo Ball,2657,-0.11694742361654535
Eric Moreland,146,-0.11678395585918687
Isaiah Roby,502,-0.11672595373483331
Marcus Thornton,1695,-0.11657705739523617
Jordan Hamilton,536,-0.11636584244182727
C.J. Watson,1199,-0.11636292283286274
Victor Oladipo,7091,-0.11613915083048316
Jeff Green,6318,-0.11589547730961784
Kris Humphries,1513,-0.11562483470675612
Andrew Wiggins,9645,-0.11552225433204955
Willy Hernangomez,1504,-0.11542920335694952
P.J. Washington,1437,-0.1153585001282109
Davion Mitchell,140,-0.11530016637511782
Kenyon Martin,144,-0.1151115333609415
De'Aaron Fox,4637,-0.11485640880817174
Anderson Varejao,884,-0.11473746268784847
Marvin Bagley III,1549,-0.11471884098774522
Jay Scrubb,56,-0.11443986555238535
Trae Young,4346,-0.1140095475254501
Jarrett Allen,2389,-0.11397138966055703
Xavier Munford,88,-0.1136259710095494
Dylan Windler,175,-0.11264933624351174
Chimezie Metu,354,-0.11264414104940812
Dario Saric,3619,-0.1124375327631359
Kadeem Allen,231,-0.11231572597190508
Frank Jackson,1249,-0.11225193042148422
Taurean Prince,3141,-0.11224064363095403
Eric Bledsoe,7252,-0.11192102794154049
Edy Tavares,23,-0.11190102996185523
Rodney McGruder,1305,-0.11182130136474534
Jason Thompson,1104,-0.11168205800418957
Grant Williams,562,-0.11155660988826409
Lonnie Walker IV,1222,-0.11148595168325662
Gian Clavell,19,-0.11142717591437429
Julius Randle,6930,-0.11117265200147457
Brandon Knight,3809,-0.11112540084837748
Juwan Morgan,59,-0.11106071993386926
Terrence Jones,1992,-0.11096538878691613
Sasha Vujacic,408,-0.11062959969070023
Robert Franks,33,-0.1103925174610613
Ersan Ilyasova,4263,-0.11036604160714719
Drew Gooden,535,-0.1101025998781301
Daryl Macon,32,-0.11008193878014497
Joel Anthony,136,-0.10986257424288672
Justin Robinson,78,-0.10984670149352392
Ky Bowman,334,-0.10883485520228021
Fred VanVleet,3341,-0.10861327250206305
Josh Hart,1953,-0.108574877020203
Aaron Nesmith,224,-0.10834274137643014
Erick Green,178,-0.1082429771577632
Nerlens Noel,2671,-0.10808141390853551
Wesley Johnson,2579,-0.10799912884587591
Ben McLemore,3893,-0.10739902518083258
Troy Brown Jr.,1094,-0.1067185198982112
Ed Davis,2166,-0.10593119264497601
Jordan McRae,792,-0.10572339671568978
Brice Johnson,51,-0.1053939740006168
Kevin Love,6886,-0.10521413512342775
Salah Mejri,530,-0.10512245460385554
Cedi Osman,2483,-0.10469521462938108
Donte DiVincenzo,1286,-0.10466592269240262
Jordan Bell,504,-0.10428613430087671
Raymond Felton,2553,-0.1042764832977463
Torrey Craig,1114,-0.103992973181299
Alize Johnson,142,-0.10378795066673409
D.J. Augustin,4611,-0.10369751203426912
Evan Turner,4331,-0.10343115585758215
Devonte' Graham,2185,-0.10334808988440845
Malik Monk,2107,-0.10270754386622188
DeJuan Blair,557,-0.10239627203395982
Will Barton,5505,-0.10223382478676797
Jake Layman,988,-0.10220854203398694
Travis Wear,284,-0.10219070983724714
Brandon Bass,2125,-0.10217148335472495
Antonio Blakeney,579,-0.10133246289633586
Nikola Mirotic,3265,-0.10129302600244969
Aaron Holiday,1409,-0.10127682709193425
Marreese Speights,2630,-0.10109812573612452
Eric Gordon,6220,-0.10099098051419739
Cartier Martin,319,-0.10078530409109658
Shelvin Mack,2493,-0.10077173859152747
Vince Carter,3256,-0.10070832753773587
Kenyon Martin Jr.,420,-0.10060994343561301
JaMychal Green,2977,-0.1003842580744416
Eric Paschall,1114,-0.10012277450714613
Tyler Johnson,3018,-0.1000678623846563
Coby White,1787,-0.09992732330719702
Omri Casspi,2159,-0.09960845348398632
Herbert Jones,76,-0.09935517793036647
Donta Hall,73,-0.09922847429350035
Bobby Brown,120,-0.09922148429233711
Justin Holiday,3937,-0.09903468575957577
Blake Griffin,7946,-0.09882568301121883
Tyler Zeller,1864,-0.09860283230069784
Rajon Rondo,3908,-0.09827555375572901
Isaiah Hartenstein,391,-0.09817673900983273
Dennis Schroder,7372,-0.09810698919375024
Jodie Meeks,2327,-0.0979979052540908
Obi Toppin,313,-0.09796328463582689
Sterling Brown,1190,-0.09776752025958385
Clint Capela,4003,-0.09771571587336578
Brendan Haywood,34,-0.09768879011435946
Kentavious Caldwell-Pope,6311,-0.09760810760336634
Johnathan Williams,165,-0.09711175632744551
Kelan Martin,389,-0.09693087939111274
Martell Webster,732,-0.09601507971575603
Josh Harrellson,75,-0.09558276181519978
Naz Reid,1010,-0.09546836730308539
Ivica Zubac,1839,-0.09539520493475064
David Stockton,10,-0.09533156232723965
Gary Harris,4324,-0.09519397709044343
Spencer Hawes,1984,-0.09464318093756366
Tyler Ulis,1035,-0.0942670804419183
Cole Aldrich,741,-0.09423316442086489
Danilo Gallinari,5112,-0.09415999280531946
Jerryd Bayless,2176,-0.09413231173860137
Dillon Brooks,3262,-0.09398342928151115
Monta Ellis,4407,-0.0937496222445172
Jeff Ayres,324,-0.09364752512333567
Nene,2665,-0.09311152753007515
Svi Mykhailiuk,1185,-0.09266405696036424
Jae'Sean Tate,826,-0.09252740976112356
Gorgui Dieng,3658,-0.0922208596452037
Dejounte Murray,2722,-0.09220578629430057
Keldon Johnson,1099,-0.09211141348142453
Johnathan Motley,186,-0.09139985195634782
De'Andre Hunter,1122,-0.091082247991373
Charles Bassey,16,-0.09101495152553443
Alfonzo McKinnie,588,-0.0900951368140542
Lance Stephenson,3333,-0.08990392034077838
Kemba Walker,10219,-0.0897804500458597
Jordan McLaughlin,462,-0.08970330635425049
Mitch McGary,202,-0.08944334114878699
AJ Price,190,-0.08943562746353191
Wilson Chandler,3896,-0.08935635197541511
LaMelo Ball,979,-0.08922071040624042
Dwyane Wade,6033,-0.08916453631301682
Vernon Carey Jr.,39,-0.08869357743650434
Kenrich Williams,964,-0.08784987627973977
Giannis Antetokounmpo,10035,-0.08770450049992286
Bam Adebayo,2990,-0.08664907707264703
Tre Jones,125,-0.08662309823889777
Gordon Hayward,7252,-0.08660503409616253
Diante Garrett,254,-0.08650962220352379
Josh McRoberts,818,-0.08597464795009811
Derrick White,1875,-0.08567511456456336
Donatas Motiejunas,1432,-0.08551648861499099
Deron Williams,2928,-0.0854227936112382
Tim Duncan,2342,-0.08537430552221452
Dalano Banton,69,-0.08530676749301574
Marcelo Huertas,298,-0.08496935647785231
John Lucas III,267,-0.08486123561821078
Harrison Barnes,7695,-0.08478852783026102
Gerald Henderson,2987,-0.0845984488983444
James Johnson,3499,-0.08435163999291993
Kirk Hinrich,1109,-0.08422401763023793
Shawn Marion,1004,-0.08386503504486144
OG Anunoby,2233,-0.08357226280002068
Leandro Barbosa,1292,-0.08339406250063412
Justin Jackson,1527,-0.08336140031969283
David Lee,2221,-0.08321520384153078
Paul Pierce,1896,-0.08313124452855834
Terance Mann,592,-0.08273297725010632
Andre Iguodala,2875,-0.08247902758335288
Ish Smith,4819,-0.08226262382569295
Robbie Hummel,361,-0.08197776152165066
Kyle Lowry,7945,-0.08189450660633985
Patrick Beverley,3463,-0.08172311338219918
Ante Zizic,533,-0.08136744392282284
Derrick Rose,5734,-0.08075172350015736
Matthew Dellavedova,2295,-0.0806967735268625
Jevon Carter,717,-0.08019342624602906
Ryan Anderson,3481,-0.08002975681418738
Terry Rozier,4363,-0.0798607262302175
Gabriel Deck,82,-0.07955921702026005
Jimmer Fredette,433,-0.0794015029338348
Eugene Omoruyi,5,-0.07909061989603408
J.J. Barea,3588,-0.07897459842682636
Miles Bridges,2265,-0.07883561870531554
Ben Gordon,431,-0.07877218529468032
Garrison Mathews,342,-0.07859460681538338
Richard Jefferson,1754,-0.07854148776646551
DeMar DeRozan,11412,-0.07833780416101216
Dewayne Dedmon,2202,-0.07827927786234483
Ben Simmons,3596,-0.077966744938914
Hollis Thompson,1836,-0.0774050925488767
Luis Scola,1996,-0.07724155949168682
Rashard Lewis,230,-0.0764547329021114
Damian Lillard,12530,-0.07625905212933035
Zach Randolph,5034,-0.0761061437075628
O.J. Mayo,1505,-0.07588506687404373
Jabari Parker,3777,-0.07578834748316068
Wesley Matthews,5735,-0.07568584499973953
Jonas Jerebko,1902,-0.0755366883265793
Lauri Markkanen,3062,-0.07533896139367667
Jordan Bone,74,-0.0753149141576335
Pascal Siakam,4131,-0.07511047495659479
Markieff Morris,5916,-0.0743357393306336
Joel Freeland,322,-0.07412169807001055
Glenn Robinson III,1588,-0.07404220936078146
Justin Hamilton,598,-0.07402399067928092
Aaron Brooks,2291,-0.07299263978928157
Lavoy Allen,1142,-0.07270964916703627
Dante Cunningham,2219,-0.07264822033764952
Tyler Cavanaugh,165,-0.07254273480952765
Kristaps Porzingis,4799,-0.07245875388391922
Jaden McDaniels,476,-0.072185535763125
Anzejs Pasecniks,126,-0.07207305663362833
Langston Galloway,3304,-0.07205261770663597
Kyle Kuzma,3987,-0.07121690777144478
Franz Wagner,183,-0.07099459510540451
Trevor Booker,2344,-0.0700128109072665
Derrick Favors,5361,-0.06893846174485466
Jaylen Brown,4506,-0.0689347134394763
Anthony Gill,67,-0.06874495698788738
Derek Fisher,367,-0.0685321336157954
Tre Mann,50,-0.0685208754230174
Brandon Ingram,5068,-0.06849063140063304
Patrick Patterson,2786,-0.06844632800427942
Christian Wood,1734,-0.06838764400651942
James Wiseman,397,-0.06803696264459914
Manu Ginobili,2607,-0.06784772048025467
Domantas Sabonis,4213,-0.06779094135421614
Carl Landry,765,-0.06760025841084803
Trey Burke,4438,-0.06712574312971416
Zion Williamson,1666,-0.06677703969694913
Jalen McDaniels,429,-0.06660013991559467
Mike Dunleavy,1672,-0.06655174925171987
Jon Leuer,1840,-0.06619665608330987
Steven Adams,4532,-0.06579920607845031
Collin Sexton,3839,-0.06575235868647242
Carlos Boozer,1631,-0.06572694017922623
Darrell Arthur,1591,-0.06540419723638584
Yogi Ferrell,1814,-0.06531004065999664
Scottie Barnes,200,-0.06504169054117628
Harry Giles III,751,-0.06466015431577998
Jabari Bird,30,-0.06406768539883198
Zach LaVine,6901,-0.06402722127054154
Jayson Tatum,5130,-0.06380063561501881
Jarrett Jack,2337,-0.06372585074509195
CJ Miles,3560,-0.06362127036984433
Jameer Nelson,2421,-0.06356240820987266
Andrea Bargnani,1111,-0.06302927043628945
Luka Doncic,4526,-0.06302504501061058
Furkan Korkmaz,1486,-0.06257623384279735
Tim Hardaway Jr.,6746,-0.06251294831303213
Immanuel Quickley,734,-0.06153147412354928
Enes Kanter,5985,-0.061359289092140355
Cory Joseph,4112,-0.060670849052432065
Tyus Jones,2122,-0.06024803439738435
Chandler Parsons,3209,-0.06000493546856458
Mike Conley,6657,-0.059826264008527294
Royce O'Neale,1542,-0.05928940446736793
John Henson,2476,-0.05928644876410651
Donovan Mitchell,6007,-0.05902826849387352
Cameron Johnson,1013,-0.059008140789748566
Skal Labissiere,954,-0.058844412039142514
Brian Roberts,1371,-0.05820108539220313
Alex Abrines,805,-0.05810369686983152
Raul Neto,1643,-0.05802915394666784
Jamal Crawford,5134,-0.05792802287503539
Reggie Jackson,6919,-0.057801642357094195
Kelly Olynyk,4731,-0.05775532792057952
Terence Davis,976,-0.0574388729352151
Anthony Davis,10334,-0.057266995873543926
Damyean Dotson,1495,-0.057069305053716886
Travis Outlaw,319,-0.05673766413070544
Dean Wade,399,-0.0564228723129614
Tayshaun Prince,1138,-0.05620226288107474
Jarrell Brantley,82,-0.05614700056473906
Tomas Satoransky,2112,-0.05607387912202291
Kosta Koufos,2318,-0.05588231298279179
Damian Jones,471,-0.05574551074905343
Norman Powell,3443,-0.055584041676515636
Josh Richardson,4243,-0.055489088129056854
Shai Gilgeous-Alexander,2784,-0.05493480545605698
Mirza Teletovic,2074,-0.05469651134234429
Anthony Tolliver,2441,-0.05452623885056685
Malik Fitts,3,-0.05445698659650063
Gary Neal,1299,-0.05425043797360647
Thaddeus Young,7099,-0.05392122899103278
Damion Lee,1229,-0.053902131604587414
Maxi Kleber,1592,-0.05350949192178727
Chris Clemons,144,-0.053422573711847686
Goran Dragic,7265,-0.05341330238154763
Kyle Anderson,2615,-0.05330147987912578
Pat Connaughton,1740,-0.0530671160559897
Jamaal Franklin,42,-0.052863247414681236
Devin Vassell,475,-0.05278988326426394
Myles Turner,4355,-0.05239017629806827
Devin Booker,8031,-0.052156089741910966
Denzel Valentine,1712,-0.05199446697600047
Paul George,9876,-0.051939729613270445
Gerald Green,3680,-0.05187586041462919
Nicolas Batum,5273,-0.051736159209378706
Nick Young,2936,-0.05144435810876419
Greg Stiemsma,139,-0.05128563753426355
Jorge Gutierrez,112,-0.05075495523020627
Jonah Bolden,180,-0.05072599539464559
Taj Gibson,4621,-0.05025316727541894
Drew Eubanks,422,-0.05022184920394798
Amida Brimah,9,-0.050064763019695896
Avery Bradley,5535,-0.04936116737299364
Pau Gasol,4636,-0.049150828204406305
Jaren Jackson Jr.,1801,-0.04853590952358906
Marc Gasol,6420,-0.048529360535880146
Bol Bol,107,-0.04831398547731066
Jeremy Lamb,4789,-0.04811858213541673
D'Angelo Russell,5999,-0.04807081103490315
Isaiah Stewart,531,-0.04783828051946407
Rudy Gay,6576,-0.0477011020901161
Carmelo Anthony,8494,-0.04767070970095737
Gigi Datome,188,-0.04701656601413161
Paul Reed,112,-0.046155719504835865
Andrew Nicholson,1035,-0.04569431724526531
Tyler Lydon,19,-0.045386813734792905
Steve Blake,909,-0.045205113185831654
Kendall Marshall,648,-0.04516904424327016
Chris Bosh,2605,-0.04506438767239477
Armoni Brooks,235,-0.044900342190029544
TJ Leaf,436,-0.04455014063333899
Sergio Rodriguez,522,-0.04448404766850032
Doron Lamb,167,-0.04438571179324481
Devin Cannady,29,-0.044044308038978956
Darius Garland,1782,-0.04363378751460596
Evan Fournier,6801,-0.04350110344759596
Jordan Clarkson,7318,-0.04336090476928059
Bradley Beal,10786,-0.04335993386434153
Jrue Holiday,7436,-0.04292158306848831
Carrick Felix,15,-0.04285633739277669
DeAndre Jordan,4332,-0.04269880474066421
Cameron Payne,1494,-0.042538861150883574
Bojan Bogdanovic,6505,-0.04195186429221827
Jeremy Evans,463,-0.04180999238298737
Lester Hudson,15,-0.041722509105954396
Malcolm Brogdon,4009,-0.04166166132464502
Tim Quarterman,32,-0.04145238811600933
Larry Nance Jr.,2455,-0.041300440569507865
Dakota Mathias,48,-0.04103848701323761
Andre Miller,656,-0.04065250335909189
Greivis Vasquez,1549,-0.040434814250407985
Malcolm Miller,89,-0.04033220642787951
Nick Richards,43,-0.04008609251393897
Justin Harper,23,-0.0399487136169755
John Konchar,220,-0.0393247798435051
Mike Scott,3122,-0.03897156516884999
Cameron Reynolds,97,-0.03885451388045356
Anfernee Simons,1219,-0.03884818538416311
Bobby Portis,3716,-0.03847304765807071
Rodney Hood,4134,-0.0381648823399396
Patrick Williams,597,-0.03772908264375631
Ian Clark,1652,-0.037388838096308226
C.J. Williams,235,-0.03721743006703694
Bryce Cotton,78,-0.03716339778841823
Roger Mason Jr.,57,-0.037157366237359525
Brook Lopez,6774,-0.03598603737664328
Alexis Ajinca,1148,-0.03552382999488907
Marvin Williams,4078,-0.03529086483486506
Jordan Hill,1853,-0.03514204551121747
Luke Ridnour,490,-0.0351072996410223
Isaiah Todd,3,-0.03463128065183407
Cliff Alexander,10,-0.034223193726515444
Willie Reed,591,-0.03391948745895308
Grayson Allen,1073,-0.03379743526294488
Deyonta Davis,361,-0.033475365077231325
Chris Duarte,187,-0.03344443468163812
Shake Milton,1251,-0.032369586865775304
Ryan Arcidiacono,838,-0.030978371372910762
Landry Shamet,1555,-0.030601153487027806
Brandon Sampson,63,-0.03041481971989972
Amir Johnson,2439,-0.029734506228368766
Aaron Wiggins,8,-0.02923686611930687
Jamal Murray,4886,-0.028198456214003065
Jameel Warney,14,-0.027672477135922708
Byron Mullens,159,-0.02764149221856806
Jordan Crawford,1061,-0.026218552652373633
Jordan Loyd,21,-0.026046393798842587
John Collins,3193,-0.025838691246804248
Daniel Theis,1605,-0.0256185161360607
Shawn Long,118,-0.025421132688607732
Boban Marjanovic,1210,-0.025393629891618218
Jordan Farmar,643,-0.025256604175564072
Marcus Morris Sr.,6567,-0.02494836457850528
Jonathan Gibson,122,-0.024778102061785597
Mitchell Robinson,994,-0.024748617842178883
Ryan Hollins,282,-0.02458094492120014
Kyle O'Quinn,2012,-0.024262034374847013
MarShon Brooks,428,-0.02369576070928105
Darren Collison,4318,-0.023571780383812316
Malik Beasley,2351,-0.022682492412258747
Jordan Nwora,262,-0.021900412939313406
Mike Muscala,1959,-0.02178123660303014
Pablo Prigioni,556,-0.021574141468743604
Tony Parker,3990,-0.021132052000495876
Tobias Harris,8866,-0.021082382829243435
Kevin Huerter,2169,-0.02047246019021762
Allen Crabbe,2948,-0.020353435467179555
Marco Belinelli,4324,-0.02031256763643684
Mo Williams,1880,-0.019972218789427763
Ivan Rabb,399,-0.019892926609112245
Elton Brand,532,-0.019793331060891643
Montrezl Harrell,3901,-0.018943741940737613
Danny Green,4552,-0.01877340989793
Marcin Gortat,4045,-0.018605425831648464
Adonis Thomas,14,-0.018270565233685847
LeBron James,11351,-0.01803199740613377
Hassan Whiteside,4677,-0.017988753200294135
Nemanja Bjelica,2596,-0.017948203052115908
Terrence Ross,5784,-0.017786041590966733
LaMarcus Aldridge,9431,-0.017209649657366426
Ty Jerome,478,-0.016801937735446592
John Jenkins,421,-0.01590404388658831
Payton Pritchard,472,-0.015615104593516544
Omari Johnson,21,-0.014928322618175834
Amar'e Stoudemire,1380,-0.014551042508576667
Arron Afflalo,3368,-0.01431138146763846
Hasheem Thabeet,25,-0.012214928560344491
Arinze Onuaku,26,-0.012124782422193827
Jason Terry,1333,-0.011767558638695098
Reggie Bullock,2491,-0.011458590247325267
Chris Kaman,974,-0.011025822472537547
George Hill,4220,-0.010950145648835403
Caron Butler,1004,-0.010378447508546952
Mikal Bridges,1976,-0.010286865551939074
JaVale McGee,2259,-0.00949534273037213
Tony Snell,2931,-0.009216084189035354
Dakari Johnson,42,-0.009184239266939868
T.J. Warren,4350,-0.009141053678662055
Jonas Valanciunas,5962,-0.008874782348117241
Mychal Mulder,350,-0.008585021330804821
Gary Trent Jr.,1567,-0.007802729097501606
Shaun Livingston,2219,-0.006921999408156807
Boris Diaw,1924,-0.006223996927797865
Andrew Goudelock,20,-0.006064293946935318
Jared Dudley,2142,-0.005456793028091371
Jason Smith,1908,-0.005086810013240926
Wayne Ellington,3464,-0.003945887019585123
Jahlil Okafor,2128,-0.003504024634298103
Kevin Garnett,734,-0.0031601663250464466
Robin Lopez,4699,-0.002937993241852262
Tyler Herro,1680,-0.0026258321293906976
Ray Allen,555,-0.002441439586224691
JR Smith,3628,-0.002380717135184099
Andrew Bogut,1158,-0.0021612726403767188
Kevin Pangos,3,-0.002124852341455208
Rasual Butler,747,-0.0014337347476373126
Max Strus,261,-0.001016695187005634
Patty Mills,4924,-0.0007291800021670931
Devin Robinson,39,-7.127412684656752e-05
Brandon Clarke,1113,0.0007024144429505126
Zeke Nnaji,137,0.002356352063283521
Louis King,57,0.004453788151379931
Nicolas Laprovittola,47,0.005124890589950364
Kawhi Leonard,7685,0.005277629587421889
Kendrick Nunn,1612,0.006482910685536286
Kyrie Irving,8992,0.007205398338775052
Tyrese Maxey,685,0.007708534996494821
Michael Beasley,2253,0.009373095527550864
Joe Johnson,3805,0.009876740839670653
Beno Udrih,1081,0.009986757883037411
Tony Bradley,492,0.010146690415921008
Casper Ware Jr.,40,0.012631294510201835
Khris Middleton,8076,0.014065492196297949
Richaun Holmes,2516,0.014859658962924753
James Jones,523,0.015729987322364476
Buddy Hield,5548,0.01578038794905967
CJ McCollum,9055,0.015821064276088814
Melvin Ely,6,0.016616268441385973
Courtney Lee,3606,0.018150120383067073
Devon Dotson,21,0.018843093481838345
Karl-Anthony Towns,7462,0.018918507598012703
Sam Merrill,98,0.018977419836461163
Al Jefferson,3754,0.0196943298065966
Luke Babbitt,1143,0.0198596311599484
Sandro Mamukelashvili,15,0.019899098476880983
Ryan Broekhoff,190,0.020535133177384448
Derrick Walton Jr.,68,0.020696314336383487
Julyan Stone,30,0.02093624641243219
Nikola Vucevic,8989,0.02125579148068145
Bogdan Bogdanovic,3212,0.022021589323127554
Juan Toscano-Anderson,324,0.022037245826121935
Georgios Papagiannis,146,0.02263541847084745
Troy Daniels,1935,0.023730810349554845
Milos Teodosic,410,0.024367692159684002
Channing Frye,2481,0.024785578511042117
Damjan Rudez,413,0.02641856282293655
Kevin Seraphin,1102,0.02705134578994545
Monte Morris,1897,0.027709155952349317
Daniel Gafford,484,0.027984867542384995
Georges Niang,1134,0.028229791814412698
Serge Ibaka,6557,0.028383081480020042
Jalen Johnson,10,0.02898026591361812
Onyeka Okongwu,162,0.029126303762097898
E'Twaun Moore,3587,0.029127398448351487
Doug McDermott,3610,0.02915554755241265
Deandre Ayton,2385,0.02917116857230701
Darius Miller,1238,0.02996537796554624
Tyler Cook,137,0.030787068906904826
Otto Porter Jr.,4064,0.03108339956044103
Hedo Turkoglu,307,0.03198199987228838
Omer Yurtseven,15,0.0357967206268688
Cheick Diallo,734,0.0369028622919942
Al Horford,5939,0.03692238563329828
Meyers Leonard,1730,0.03703747996918079
Jalen Brunson,1848,0.03721244517821371
David West,2795,0.03724057235748524
Jakob Poeltl,1677,0.038479201999926875
Austin Reaves,47,0.03886037966122411
Klay Thompson,8131,0.04281729770824177
Xavier Tillman,353,0.04423751947966508
Davis Bertans,2262,0.04590568165071934
Quinn Cook,1060,0.04628169581968327
Jacob Pullen,2,0.04698692367817858
Tacko Fall,54,0.04735800387739407
Shamorie Ponds,6,0.04834940994203648
Paul Watson,114,0.04923134778101073
Dirk Nowitzki,5373,0.0506983302683836
Matt Bonner,453,0.050879498225855684
Anthony Morrow,1734,0.050931964397349934
Jose Alvarado,4,0.05325161993651295
Kevin Durant,8724,0.054089545112049116
Nikola Jokic,6763,0.05619224275834575
Bryn Forbes,2651,0.057344636549717415
Cassius Winston,35,0.058853142063967634
Thomas Bryant,1114,0.059763281788090615
T.J. McConnell,2875,0.06029495749753556
Luke Kennard,1905,0.061173198464938426
JJ Redick,6153,0.06143889445434666
Brandan Wright,1086,0.06272257221854319
Joe Ingles,3911,0.06436526646555964
Vincent Hunter,5,0.06717996972898548
Mike Miller,651,0.06834925514608277
Michael Porter Jr.,1378,0.07154130781902088
Stephen Curry,10203,0.07403359631059087
Jose Calderon,1992,0.07462228409282859
Tahjere McCall,3,0.07687113845979598
Desmond Bane,696,0.07762495592624195
Joe Harris,3569,0.07983712014320242
Tyrese Haliburton,783,0.08169812405947809
Chris Paul,7557,0.08439276626720825
Matt Thomas,289,0.0874301350744393
Jontay Porter,17,0.09108560464648746
Zylan Cheatham,9,0.09319167438299027
Steve Novak,226,0.09822505219402496
Duncan Robinson,1646,0.10648794924429904
Jalen Harris,76,0.11027811816815812
Robert Williams III,523,0.11079555936765341
Jannero Pargo,154,0.11340530091416967
Jeremy Pargo,22,0.11884433602979648
Seth Curry,2752,0.11993385883416723
Jamil Wilson,83,0.14449946294853003
Marcus Derrickson,35,0.15010250785730875
Thomas Welsh,14,0.15313812871505936
Kyle Korver,3543,0.1544742495824019
Cameron Oliver,33,0.1623597370786575
Sim Bhullar,2,0.190108914508564
Tyrus Thomas,2,0.2077641840327797
Kessler Edwards,6,0.2347395678910046
Troy Caupain,8,0.2998359932348503
Jock Landale,6,0.33623492214525214
Keith Bogans,6,0.3537945069495097
Quentin Grimes,6,0.38270628701406845
Trevon Duval,3,0.44398303354095825
Reggie Hearn,2,0.47086709744165256
Scott Machado,6,0.4760552121783921
Coty Clarke,4,0.5315370466481968
Grant Riller,12,0.5373027222150947
Duane Washington Jr.,3,0.6517155403903705
Andris Biedrins,1,0.8741152000225616
RJ Nembhard Jr.,1,0.913575343332411
Maalik Wayns,1,1.1994467327056033
Joshua Primo,2,1.3793912438793865
Jamorko Pickett,1,1.8411546583752054
Jordan Sibert,1,1.859007116845957
Joe Wieskamp,1,1.9079598776238895
McKinley Wright IV,1,1.9140823122394408
