PLAYER_NAME,ID,diff
C.J. Watson,1099,-0.0422352065394839
Eric Moreland,136,-0.04222695426785935
Ersan Ilyasova,3953,-0.04197439067653432
Kenrich Williams,918,-0.04190169976155361
Frank Kaminsky,2922,-0.04186159294187239
Denzel Valentine,1692,-0.04181905070734972
Evan Turner,4041,-0.041407847381331256
Glen Davis,810,-0.04126659229535849
Sergio Rodriguez,520,-0.04123942947456523
Joel Bolomboy,22,-0.04108191166731581
Dakota Mathias,48,-0.04103848701323762
Rui Hachimura,1193,-0.04076858199386771
Will Barton,5145,-0.040621694533951834
Antonio Blakeney,538,-0.04014302778034624
Victor Oladipo,6495,-0.040092933198449095
Dejounte Murray,2569,-0.03994687121247344
Rashard Lewis,221,-0.039736070832339446
Wilson Chandler,3689,-0.03962718236187746
J.J. Barea,3424,-0.03900809189556539
Josh Hart,1815,-0.03894860628742277
Chris Clemons,142,-0.038715211580422265
Robbie Hummel,345,-0.03868818201831192
Tiago Splitter,788,-0.03846439903998467
Terry Rozier,4166,-0.037782510915378584
Gary Harris,4059,-0.03756472466690652
Jameer Nelson,2351,-0.037364945152188876
Eric Gordon,5789,-0.03722269822072182
Henry Sims,844,-0.03716437189792371
Gigi Datome,186,-0.03713172717356125
Tyler Johnson,2808,-0.037065708100266735
Dennis Schroder,6859,-0.036975923782021435
Jimmer Fredette,411,-0.036799745320313694
Roy Hibbert,1932,-0.036669540302308526
LaMelo Ball,920,-0.0366271630313954
Dillon Brooks,3048,-0.03658432749458132
Samuel Dalembert,503,-0.03653572774734326
Dario Saric,3347,-0.03651922712911706
O.J. Mayo,1434,-0.03639654058897932
Jusuf Nurkic,3487,-0.03629042181855634
Jaden McDaniels,458,-0.035072265334452825
Spencer Hawes,1858,-0.034881252687657495
Isaiah Todd,3,-0.03463128065183407
Cliff Alexander,10,-0.034223193726515444
Tarik Black,756,-0.03419612926214915
Josh McRoberts,773,-0.03417435789648761
P.J. Washington,1317,-0.034086820401916046
Jamaal Franklin,41,-0.033417708712109875
Langston Galloway,3171,-0.03323018562541029
Franz Wagner,175,-0.032460480589151165
Tyler Cavanaugh,158,-0.03236265566085612
Chimezie Metu,324,-0.03219875937378748
Michael Kidd-Gilchrist,2386,-0.031164161836447057
Miles Plumlee,1336,-0.031094770599648134
Cameron Reynolds,96,-0.030681125873340587
Obi Toppin,291,-0.030637290636926384
Alfonzo McKinnie,554,-0.03049084850839182
Lance Stephenson,3119,-0.030425527926327297
Jeff Teague,5639,-0.030410039964822364
Dean Wade,390,-0.030350524092954394
Paul Reed,110,-0.029808064395189026
Leandro Barbosa,1217,-0.02976436249456978
Jarrell Brantley,80,-0.029609528391656592
Andre Drummond,7000,-0.029509930372852263
Nikola Mirotic,3020,-0.02949731790938212
Jordan Bell,466,-0.029442295321835073
Festus Ezeli,334,-0.029392664640433334
Aaron Wiggins,8,-0.02923686611930687
Justin James,195,-0.02868028610846428
Evan Mobley,176,-0.02850700437385117
Steve Blake,891,-0.02832825252467855
Alex Abrines,779,-0.02811879280505845
Isaiah Thomas,5469,-0.027884874213128904
Hilton Armstrong,19,-0.027567234259050277
Trey Burke,4249,-0.027555496688911444
Cody Zeller,2925,-0.027485184168545413
Monta Ellis,4077,-0.02719894865359442
Hollis Thompson,1741,-0.027000693267565674
Chris Boucher,1019,-0.026826822021036974
Jordan McRae,721,-0.026751730845804542
Isaiah Roby,456,-0.02647658178375506
Justin Hamilton,569,-0.025874690460860304
Cameron Johnson,979,-0.02556791395112264
Jimmy Butler,7257,-0.025348706911215484
Isaiah Jackson,2,-0.025268165935623477
Patrick Patterson,2660,-0.025209303557685466
Khem Birch,866,-0.025185885851624637
Terence Davis,943,-0.024621135720058234
Armoni Brooks,230,-0.024610081032032632
Vernon Carey Jr.,36,-0.024439287339122356
D.J. Augustin,4209,-0.02442344443723068
Aaron Brooks,2166,-0.02432855898408228
Ja Morant,2184,-0.024199332821678795
Shabazz Muhammad,1941,-0.023504519961867316
Alize Johnson,132,-0.023488878426566828
Jeff Green,5669,-0.023109613320384494
Miles Bridges,2135,-0.02284697442058694
Trae Young,3889,-0.022836245111987286
Eric Bledsoe,6550,-0.02262269074969005
OG Anunoby,2101,-0.022555690667118097
Tre Jones,116,-0.02246564778461664
Kendall Marshall,631,-0.022261112887534525
Joel Freeland,306,-0.022236411271494862
Andray Blatche,579,-0.021709511534023243
Ben Gordon,401,-0.021678781140366393
Luke Ridnour,482,-0.021609771295156493
JaMychal Green,2753,-0.02141843963008632
Darrell Arthur,1519,-0.021315966150775134
Wendell Carter Jr.,1318,-0.02128027909077166
Herbert Jones,70,-0.021181818883192483
Kevon Looney,985,-0.020908156782306776
Dante Cunningham,2108,-0.020592792298131244
Travis Outlaw,305,-0.02020990834725042
Anthony Gill,64,-0.020175535709346572
Tayshaun Prince,1096,-0.019730699579686577
Pat Connaughton,1681,-0.019439004755514074
Damyean Dotson,1434,-0.01922047412644471
C.J. Williams,231,-0.019063194548022418
Kris Humphries,1373,-0.018624969692303744
De'Andre Hunter,1034,-0.018608817414911036
Jodie Meeks,2119,-0.018433490460800353
Lavoy Allen,1083,-0.01838291752472295
Bismack Biyombo,1920,-0.018364680041607365
Adonis Thomas,14,-0.018270565233685858
Avery Bradley,5352,-0.01810411979431571
Andrew Wiggins,8627,-0.018090202318633883
Roger Mason Jr.,56,-0.017971310510322098
Kadeem Allen,207,-0.017885246168505932
Deron Williams,2701,-0.01713888965343052
Wesley Matthews,5370,-0.01667980299475996
Furkan Korkmaz,1410,-0.016603938185302623
Kemba Walker,9426,-0.016573858789515027
Timofey Mozgov,1872,-0.016491777677827082
Tyus Jones,2014,-0.016001791382523375
Tristan Thompson,3592,-0.015947322842306568
Anderson Varejao,797,-0.015300535561356141
Greg Monroe,3996,-0.01527701715675065
Paul Millsap,5788,-0.015230853522780403
Mitch McGary,188,-0.01518146420465469
Martell Webster,669,-0.01497033364769461
Omari Johnson,21,-0.014928322618175834
Nikola Pekovic,1053,-0.014837249618409983
Andre Iguodala,2678,-0.014744795283680352
Ognjen Kuzmic,25,-0.014674254676296527
Derek Fisher,346,-0.014498393934755069
Willie Cauley-Stein,2825,-0.014259347982744003
Tim Quarterman,31,-0.014239675542814282
Devontae Cacok,35,-0.01421693823278689
Mirza Teletovic,1985,-0.014160181787988365
Royce O'Neale,1472,-0.01403417518337217
Marreese Speights,2399,-0.013940187462154974
Jonas Jerebko,1786,-0.01390338525180846
Jerome Jordan,90,-0.013853871668142812
Lou Williams,7129,-0.013338240970433348
Yogi Ferrell,1717,-0.013242266679190168
Allonzo Trier,616,-0.01314976507954724
Ryan Anderson,3237,-0.012944684499396173
Alan Williams,314,-0.012771505099155782
Derrick Rose,5311,-0.012587151627094856
Ian Clark,1606,-0.01152902409594644
Josh Richardson,4035,-0.011339893691761839
Kyle Kuzma,3731,-0.010978520185128914
CJ Miles,3360,-0.0107932659020748
Jermaine O'Neal,244,-0.01004289644136056
Terrence Jones,1784,-0.010027209083582017
Raul Neto,1559,-0.009851606825833501
De'Aaron Fox,4094,-0.00967236219678292
Glenn Robinson III,1485,-0.009546703933336982
Ian Mahinmi,1490,-0.00947523615854984
Mike Dunleavy,1575,-0.009294100135130209
Kenyon Martin Jr.,381,-0.00927087583978605
Jae'Sean Tate,760,-0.009235315676701055
Lauri Markkanen,2855,-0.00908542405559253
Reggie Jackson,6545,-0.008424729820706953
Cameron Payne,1439,-0.008296865175653695
Kevin Love,6195,-0.008294972143826974
Brian Roberts,1293,-0.007521313748788844
Greivis Vasquez,1490,-0.007471199321538375
Damion Lee,1165,-0.007338364308026879
Jarrett Jack,2186,-0.006993091535479503
Darius Garland,1713,-0.00697555606424612
Cory Joseph,3879,-0.006865621444779758
Marvin Bagley III,1379,-0.006360299025017537
Markieff Morris,5502,-0.0062822075740768535
Andrew Goudelock,20,-0.006064293946935318
Donatas Motiejunas,1315,-0.005968524102844931
Mike Harris,49,-0.005804149196216381
Devin Cannady,28,-0.005739760123505823
Jason Thompson,986,-0.005706706243775144
Gerald Green,3501,-0.005425403290371782
Brendan Haywood,30,-0.0048638346752769126
Andrew Nicholson,992,-0.0038185002568201314
Jorge Gutierrez,106,-0.0035991966668854425
Pablo Prigioni,545,-0.0035755537329486705
Harrison Barnes,7037,-0.0034858913845037575
Gerald Henderson,2720,-0.003395533908769881
Kenneth Faried,2973,-0.003216418267358499
Omri Casspi,1943,-0.0031784434922295783
Tim Hardaway Jr.,6317,-0.0030288063228190044
Zach Randolph,4654,-0.0028317233128090503
James Johnson,3205,-0.0027893162983376888
Derrick White,1709,-0.0024369021558941426
Kevin Pangos,3,-0.002124852341455208
Thaddeus Young,6730,-0.002083232808568738
Gary Neal,1219,-0.0017219959499585856
Anzejs Pasecniks,117,-0.0008540891722252757
Manu Ginobili,2420,-0.0005338565589221086
Jordan Farmar,625,-6.472634464128397e-05
Chris Duarte,181,-3.7854568175235065e-05
Maxi Kleber,1508,-1.9588647679430293e-05
Jonah Bolden,171,5.495465537696048e-06
Nicolas Batum,4984,0.00011682876286900965
Dwyane Wade,5442,0.00025912384534234576
Immanuel Quickley,682,0.00084357614187214
D'Angelo Russell,5665,0.0009369824902203222
DeJuan Blair,503,0.0012483663146221479
Naz Reid,913,0.0020014417618917707
Devin Vassell,448,0.002186669073137626
Julius Randle,6139,0.002328315711380041
Terance Mann,542,0.00245671502291892
TJ Leaf,415,0.0026512570959712585
Kevin Huerter,2111,0.0034989028640365315
Gordon Hayward,6555,0.0037788064717032654
Nerlens Noel,2389,0.004174566162436101
Kristaps Porzingis,4400,0.004224349446692272
Chandler Parsons,2987,0.00439232935219548
Willy Hernangomez,1332,0.004893071035185491
Donovan Mitchell,5588,0.005350018064207393
Jordan Clarkson,6930,0.00598463952811498
Kyle Lowry,7199,0.006018685517225174
Jon Leuer,1712,0.00630114577000842
Cristiano Felicio,753,0.006311054737494144
Collin Sexton,3545,0.006425156822459168
Luis Scola,1826,0.006939627634781158
Jamal Crawford,4757,0.007515500143017551
Pascal Siakam,3766,0.007906672416573458
Danny Green,4433,0.008097399285798031
Jason Terry,1305,0.008454771780308916
Damian Lillard,11414,0.008521899694567108
Dewayne Dedmon,2029,0.008913014921366995
Mike Scott,2967,0.009115813508393725
Gabriel Deck,74,0.009340246819154747
Jabari Parker,3454,0.009534488122550963
Jrue Holiday,7026,0.009793821234753556
Carlos Boozer,1506,0.010063953884190178
Malik Beasley,2271,0.010172700708591801
Jeremy Tyler,116,0.010235159160928684
Marvin Williams,3886,0.010256344879461296
Doron Lamb,158,0.010347468703096559
Keldon Johnson,984,0.010425699270941462
Malcolm Brogdon,3793,0.01043059293023009
Harry Giles III,696,0.010491685069795552
Blake Griffin,7057,0.010707197783480353
Lucas Nogueira,284,0.010813036406702352
Trevor Booker,2163,0.010838693357462405
Andrea Bargnani,1025,0.010926199342471332
Justin Harper,22,0.011003533280750856
Anfernee Simons,1154,0.011354168775200834
Eric Paschall,990,0.011789625186881298
Tre Mann,46,0.011864811702882661
James Wiseman,367,0.011999792529152228
Jalen McDaniels,394,0.01229205933017062
Jayson Tatum,4718,0.012402158363037749
Nick Young,2743,0.012459134414278724
Byron Mullens,153,0.01297642965855445
Tyler Zeller,1670,0.01314816159424074
Jordan Nwora,252,0.013534631034761414
Tomas Satoransky,1964,0.013920579094565044
Cole Aldrich,667,0.01428321365345758
Reggie Bullock,2427,0.014392689705500138
Paul Pierce,1700,0.01466922886101508
Isaiah Stewart,502,0.014826787116124054
Zach LaVine,6340,0.015139666093183977
Anthony Tolliver,2280,0.015165194842974107
Lester Hudson,14,0.015217811583092369
Kelly Olynyk,4384,0.01545838894265559
Mike Conley,6109,0.015787175053575325
Bobby Portis,3523,0.015818725430952117
Ty Jerome,460,0.015942423308570697
Miroslav Raduljica,132,0.01624856520369127
Jordan Crawford,1013,0.016443795691600722
Melvin Ely,6,0.016616268441385935
Brandon Sampson,60,0.01665935351644865
Mo Williams,1806,0.016966641597334454
Jaylen Brown,4119,0.017094797069034644
Wayne Ellington,3391,0.017373919772224092
Evan Fournier,6362,0.017796812345571737
Richard Jefferson,1586,0.018233033968328524
James Harden,11391,0.01874132065233295
Jeremy Lamb,4435,0.01881554079024723
Devon Dotson,21,0.018843093481838352
Scottie Barnes,183,0.018996186191997125
Grayson Allen,1010,0.01922439116172779
Kosta Koufos,2154,0.019563837630350748
Goran Dragic,6723,0.019658657121495414
Sandro Mamukelashvili,15,0.01989909847688099
Tyler Lydon,18,0.019966004656544325
Terrence Ross,5565,0.02034359398024826
Landry Shamet,1479,0.020399222479166493
Ryan Arcidiacono,792,0.020424617631553645
Rodney Hood,3869,0.020565751094389184
Payton Pritchard,454,0.02059189007071896
Chris Andersen,564,0.021126142632677904
Bol Bol,99,0.02113514933953398
Norman Powell,3168,0.02143568642066239
Jamal Murray,4638,0.022147271420088824
Dwight Powell,2086,0.022592992561088945
Caron Butler,969,0.023140426965828527
Mason Plumlee,3438,0.023215070877319284
JR Smith,3527,0.02340688403476264
Allen Crabbe,2818,0.023635670407605707
John Konchar,207,0.024483805212578393
Ronny Turiaf,107,0.02484081527876662
Isaiah Hartenstein,347,0.02513221544640208
Tony Snell,2827,0.025312649160248005
Bryce Cotton,73,0.025621657216819024
Mike Muscala,1873,0.025704950532554494
Danilo Gallinari,4479,0.025963750700440314
Mychal Mulder,339,0.026167012004407145
Gorgui Dieng,3257,0.026413051533320027
Skal Labissiere,872,0.026765398861523872
Carmelo Anthony,7839,0.027134652598294
Brandon Bass,1867,0.027193498397332004
Joel Embiid,4473,0.02723043262185848
Brandon Ingram,4557,0.027528205106793602
Larry Nance Jr.,2297,0.02830788955783168
Bradley Beal,10000,0.028384157052342852
Joel Anthony,119,0.028520545298618437
David Lee,1982,0.028554472096951743
Greg Smith,109,0.02860480457681643
Patty Mills,4779,0.02896913978465607
Jalen Johnson,10,0.02898026591361811
Nic Claxton,206,0.029104506615247314
Bojan Bogdanovic,6016,0.029493954445887545
Paul George,9043,0.02963742709293474
John Jenkins,401,0.029687138100156413
Malcolm Miller,83,0.029729616171224528
Dalano Banton,61,0.03031564356991784
Kyle Anderson,2384,0.030516605864138065
Nicolas Laprovittola,46,0.031140318019252135
Rudy Gay,6032,0.03126405880676253
Marco Belinelli,4096,0.031265350106659706
Ray Allen,535,0.0313251196704671
Louis King,55,0.03140463577141232
Clint Capela,3550,0.03170020763291945
Tyson Chandler,1522,0.032254610647815575
Tim Duncan,2064,0.03232231666022355
Devin Booker,7284,0.03254186145317002
Gary Trent Jr.,1504,0.03256538737151303
Nemanja Bjelica,2468,0.03260476176269922
Andrew Bogut,1119,0.03329701970659043
Jarnell Stokes,42,0.03450064680759406
Shai Gilgeous-Alexander,2521,0.03559236732432325
Max Strus,252,0.036001891538301946
Boris Diaw,1843,0.036734539708699436
Jeremy Evans,427,0.03685448052790531
Sam Merrill,96,0.03703655178486493
Pau Gasol,4233,0.03711995279640917
Andre Miller,602,0.03781072384991921
Luka Doncic,4046,0.038255922398498926
Kendrick Nunn,1564,0.0383899792074949
Marcus Morris Sr.,6152,0.038662257968023396
Georgios Papagiannis,144,0.038743555459630215
Marc Gasol,5865,0.038753114874239325
Shake Milton,1158,0.03877650122277137
Enes Kanter,5444,0.0401772199492478
Johnathan Motley,163,0.0404429846517899
Patrick Williams,551,0.04054147593364021
Jeff Ayres,286,0.04079124200296979
Domantas Sabonis,3792,0.04149182425366653
Jaren Jackson Jr.,1639,0.04161297084148031
Tony Parker,3729,0.04180181989625058
Greg Stiemsma,128,0.04188250325469824
Tyler Herro,1603,0.04207835712884856
Salah Mejri,461,0.042325386445780225
Rasual Butler,715,0.04256354962500335
Ben Simmons,3164,0.04287127711810159
DeMar DeRozan,9921,0.04295473815646386
Buddy Hield,5398,0.043042181679083684
Casper Ware Jr.,39,0.043836551942989584
Jared Dudley,2040,0.04405358400094704
Jonathan Gibson,113,0.04419491721480811
Taj Gibson,4210,0.046344970712595315
Damjan Rudez,405,0.04636614312132735
Garrison Mathews,303,0.046586437787784915
Troy Daniels,1891,0.04684129081206095
Jacob Pullen,2,0.04698692367817858
Joe Johnson,3654,0.04701999086088319
MarShon Brooks,396,0.047358248808818136
Johnathan Williams,144,0.04744444790535666
Milos Teodosic,400,0.04785351661012077
Ivica Zubac,1606,0.048082958851478376
Myles Turner,3932,0.04887884470143748
Kevin Garnett,698,0.04897652754486002
Derrick Favors,4782,0.0491963536711584
Christian Wood,1543,0.04951960077220868
Tobias Harris,8232,0.049600576772769536
John Henson,2229,0.04962741703583931
Mikal Bridges,1862,0.049735841155973966
Arron Afflalo,3141,0.049888859803280644
Ryan Broekhoff,185,0.04991103614059466
George Hill,3952,0.050620914854162695
Robert Franks,28,0.05073449386467115
Luke Babbitt,1106,0.05135330225443963
Brook Lopez,6192,0.05159312276632502
Darren Collison,3976,0.05266192973003868
Nene,2308,0.052877359695736675
Ante Zizic,470,0.05320958767866689
Jose Alvarado,4,0.05325161993651295
Channing Frye,2413,0.05406875592984981
Bogdan Bogdanovic,3106,0.054222525066961805
Alexis Ajinca,1052,0.05451092014770292
T.J. Warren,4073,0.056107117766004785
Jordan Hill,1698,0.05611938047260809
Chris Kaman,914,0.05628378347594597
Ed Davis,1850,0.05642828696787403
Anthony Davis,9164,0.05657448979975456
Bam Adebayo,2585,0.056897992609598325
Charles Bassey,14,0.05702517228021532
Georges Niang,1101,0.05786553351792414
Jarrett Allen,2025,0.05828608475266226
Shawn Long,109,0.05841221424168585
Courtney Lee,3453,0.059053554346166034
E'Twaun Moore,3480,0.059250038755061595
Deyonta Davis,333,0.059305964634024176
Julyan Stone,29,0.059534613998312086
Juan Toscano-Anderson,313,0.05956414820396505
Jason Smith,1788,0.059875283723435174
Kyle O'Quinn,1865,0.06027132634449988
Beno Udrih,1024,0.06124467402282277
Chris Bosh,2330,0.062320727040552984
Austin Reaves,46,0.06270116077696053
Giannis Antetokounmpo,8543,0.06352710482128496
CJ McCollum,8607,0.0646278878665075
Amir Johnson,2235,0.06504685094374082
Hedo Turkoglu,297,0.06515534108563772
Quinn Cook,1039,0.06655791242115636
Tyrese Maxey,643,0.06661830516845058
Meyers Leonard,1683,0.06708811722529422
Vincent Hunter,5,0.06717996972898548
LaMarcus Aldridge,8630,0.06901503398055862
Nikola Vucevic,8584,0.06901969239670888
Monte Morris,1824,0.06952923815653671
Daniel Theis,1473,0.06987837607663477
Eric Mika,3,0.07017181321169368
James Jones,497,0.07023130698234323
Chris Silva,93,0.07052131189722265
Darius Miller,1192,0.07078549990924243
Kyrie Irving,8423,0.07149702447012449
Shaun Livingston,2040,0.07161073427390852
Carl Landry,669,0.07172391830635398
Doug McDermott,3463,0.07204473837681469
Elton Brand,490,0.07212054471695394
John Collins,2919,0.07267428126348197
Steven Adams,3982,0.07273847105252919
Marcin Gortat,3701,0.07517943019751824
Jaxson Hayes,599,0.07576033751089113
Tahjere McCall,3,0.07687113845979598
Brandon Clarke,1034,0.0773177613689982
Khris Middleton,7554,0.07816310407596871
Zeke Nnaji,128,0.07887588122411646
Derrick Walton Jr.,64,0.07906960149925027
Robin Lopez,4355,0.0792532625066346
JaVale McGee,2076,0.07940131209548199
Ivan Rabb,364,0.08022704811141323
Kevin Seraphin,1048,0.08151141013007493
Matt Bonner,439,0.08227710127582555
Anthony Morrow,1680,0.08251120669094189
Otto Porter Jr.,3874,0.08256276655651448
Al Horford,5688,0.08313142322256006
Michael Beasley,2089,0.08394589069016639
T.J. McConnell,2802,0.08614156596382008
Serge Ibaka,6204,0.08783515621480942
Al Jefferson,3505,0.0878796590582613
Hasheem Thabeet,23,0.08810641459581131
Mike Miller,637,0.08967849124903561
Davis Bertans,2172,0.09099059388299233
Desmond Bane,686,0.09180132307441138
LeBron James,10167,0.09212215857992394
Zylan Cheatham,9,0.09319167438299027
Klay Thompson,7740,0.09355811069201041
Dwight Howard,3938,0.0938577928996082
Jalen Brunson,1742,0.09462894537087461
Bryn Forbes,2557,0.0946516292056466
Joe Ingles,3792,0.0949915128851543
Rudy Gobert,3847,0.0955053476639163
Jose Calderon,1949,0.09620863659633429
Luke Kennard,1841,0.09661459736393561
Edy Tavares,19,0.0971973782458902
Jahlil Okafor,1931,0.09790222819773275
Jabari Bird,26,0.09911767215505086
Paul Watson,108,0.10167309678838168
Steve Novak,225,0.10355006371835779
Kawhi Leonard,6951,0.10415197468266653
Xavier Tillman,334,0.10442532617564101
Willie Reed,519,0.1055630829771584
Matt Thomas,284,0.10558919328692556
Dirk Nowitzki,5070,0.1062451730600482
Hassan Whiteside,4184,0.10632159217352873
Devin Robinson,35,0.10632919708951714
Carrick Felix,13,0.10698524931193812
David West,2610,0.10722599452292542
Tyrese Haliburton,763,0.10744197649944111
Amar'e Stoudemire,1230,0.10778458971261225
Drew Eubanks,363,0.10832926777987507
Nick Richards,38,0.11014144031618774
Tony Bradley,450,0.11092932828516702
Omer Yurtseven,14,0.1114140941118421
Zion Williamson,1397,0.11165023399188613
Deandre Ayton,2217,0.11186125710661717
Jonas Valanciunas,5324,0.11283928288329881
Amida Brimah,8,0.11528607701578517
JJ Redick,5824,0.11752206867315457
Jeremy Pargo,22,0.11884433602979648
Cassius Winston,33,0.11891081828959885
Chris Paul,7283,0.12185505945731623
Jordan Loyd,18,0.12202717434639404
Karl-Anthony Towns,6768,0.122466199191355
Joe Harris,3434,0.12272510257680362
Arinze Onuaku,23,0.12685537312345557
Boban Marjanovic,1053,0.1281966068701149
Dakari Johnson,37,0.12929470796688533
Montrezl Harrell,3413,0.1298008370735829
David Stockton,8,0.13031629132813194
Duncan Robinson,1612,0.13137874998704205
DeAndre Jordan,3700,0.13249437792790203
Michael Porter Jr.,1303,0.13464746727556187
Richaun Holmes,2263,0.13615794653948343
Jannero Pargo,151,0.1361910554997451
Jakob Poeltl,1538,0.1379292812281764
Nikola Jokic,6256,0.13863851380599984
Damian Jones,397,0.14119269558613165
Stephen Curry,9566,0.14298193000514675
Cheick Diallo,665,0.14819241519293347
Mitchell Robinson,855,0.14938262992929033
Seth Curry,2660,0.15585678342708156
Thomas Bryant,1025,0.156975796084525
Cameron Oliver,33,0.16235973707865747
Kevin Durant,7796,0.16964729835016007
Jamil Wilson,81,0.17023329396450831
Jalen Harris,72,0.17391169939942616
Jarvis Varnado,60,0.17396735479639663
Jameel Warney,12,0.1757891983151456
Kyle Korver,3476,0.17673700024737032
Onyeka Okongwu,143,0.18357395080302935
Brandan Wright,976,0.18470473373187166
Sim Bhullar,2,0.190108914508564
Tyler Cook,118,0.1920599289964302
Daniel Gafford,420,0.19620570584678124
Donta Hall,57,0.19961899218066262
Ryan Hollins,230,0.20481071555394903
Eugene Omoruyi,4,0.2053647393487238
Shamorie Ponds,5,0.2059945505653261
Jontay Porter,15,0.21648450075358516
Robert Williams III,476,0.22864128142018353
Kessler Edwards,6,0.2347395678910046
Marcus Derrickson,33,0.23510244108561013
Thomas Welsh,13,0.2511709690819893
Tacko Fall,45,0.2740849876071459
Troy Caupain,8,0.2998359932348502
Keith Bogans,6,0.3537945069495097
Quentin Grimes,6,0.38270628701406845
Trevon Duval,3,0.44398303354095825
Reggie Hearn,2,0.47086709744165256
Scott Machado,6,0.4760552121783921
Coty Clarke,4,0.5315370466481968
Grant Riller,12,0.5373027222150947
Jock Landale,5,0.6101303622157991
Duane Washington Jr.,3,0.6517155403903705
Jericho Sims,1,0.8560831155171569
Andris Biedrins,1,0.8741152000225616
RJ Nembhard Jr.,1,0.913575343332411
Maalik Wayns,1,1.1994467327056033
Tyrus Thomas,1,1.2152878318624882
Joshua Primo,2,1.3793912438793865
Jamorko Pickett,1,1.8411546583752054
Jordan Sibert,1,1.859007116845957
Joe Wieskamp,1,1.9079598776238895
McKinley Wright IV,1,1.9140823122394408
